3.013200000000000000e+05
5.034000000000000000e+04
4.656296296296293440e+04
5.034000000000000000e+04
3.807087360000000626e+04
5.034000000000000000e+04
3.829438686261678959e+04
3.981585937500000000e+04
3.949354671543971199e+04
3.807087360000000626e+04
4.067582517339227343e+04
3.790564814814812416e+04
3.893604716490750434e+04
3.829438686261678959e+04
3.807087360000001354e+04
3.887142333984377183e+04
3.786939665050777694e+04
3.760780064014632808e+04
3.795591152050060191e+04
3.787287360000001354e+04
