3.55E+05
3.19E+05
3.12E+05
3.30E+05
3.19E+05
3.14E+05
3.12E+05
3.19E+05
3.15E+05
3.13E+05
3.19E+05
3.16E+05
3.14E+05
3.13E+05
3.16E+05
3.15E+05
3.13E+05
3.12E+05
3.15E+05
3.14E+05
3.13E+05
3.16E+05
3.14E+05
3.13E+05
3.13E+05
3.15E+05
3.14E+05
3.13E+05
3.15E+05
