3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
3.43E+05
